"search-number","evaluation","evals-requested-so-far","sun-brightness*","albedo*","initial-clouds*","night*","random-seed","min-result","max-result","mean-result","stdev-result","final-step-result"
"1","149","160","1.2000000000000002","0.5","38","0.5","""-1337047216""","2.4550752227686843","2.5071859072211087","2.497211182836179","0.012603943837868581","2.4550752227686843"
"1","150","160","1.2000000000000002","0.5","38","0.5","""-2123907068""","1.9148734969565346","2.1251844598415843","1.9884480594831289","0.0650201946068744","1.9148734969565346"
"1","151","160","4.4","0.2","30","0","""-648520329""","8.051493246555317","8.516878476111156","8.350964679330739","0.15046829414936216","8.098230759649333"
"1","152","160","4.4","0.2","30","0","""1667843863""","7.024588448046522","10.43568617291664","8.336771141378799","1.0732466557531315","10.43568617291664"
"1","153","160","4.4","0.2","30","0","""-1674580657""","8.654322271322908","9.444468778789737","8.958482896407245","0.2128703420335703","9.444468778789737"
"1","154","160","4.4","0.2","30","0","""1786581124""","6.6158951349321065","7.338916380380791","7.153817682530053","0.1580951236614211","7.338916380380791"
"1","155","160","4.4","0.2","30","0","""-1821956360""","7.503270805280039","9.050765629123834","8.605511324281688","0.4705600314693107","9.050765629123834"
"1","156","160","4.4","0.2","30","0","""-299724714""","8.202521845941021","9.197491999551708","8.701978957867887","0.3770768058116586","8.301358172876352"
"1","157","160","4.4","0.2","30","0","""-1900860969""","7.182091053660276","8.90633122384417","8.272257619708574","0.48723409240961496","8.90633122384417"
"1","158","160","4.4","0.2","30","0","""62220279""","5.639073974722027","7.026708003697571","6.378068956771445","0.2848948680399362","7.026708003697571"
"1","159","160","4.4","0.2","30","0","""782232148""","6.66729711350726","9.056036776475228","7.543041853889243","0.7324082284088449","9.056036776475228"
"1","160","160","4.4","0.2","30","0","""-13766455""","6.605704000336715","8.359329756644343","8.058123105332307","0.4394845226507486","8.264188484238474"
"1","161","170","4.2","0.7000000000000001","67","0.8","""-1166534501""","2.8000161065763347","2.8000527290895043","2.8000309105705545","1.0592384265029042E-5","2.8000161065763347"
"1","162","170","4.2","0.7000000000000001","67","0.8","""1754486581""","2.6252402983317857","2.6826307170171813","2.6484393459400426","0.016599116642680056","2.6252402983317857"
"1","163","170","4.2","0.7000000000000001","67","0.8","""1001053605""","2.8470667144672266","2.900026354790569","2.881033871821862","0.018945116804690278","2.8470667144672266"
"1","164","170","4.2","0.7000000000000001","67","0.8","""895636983""","2.500806596482663","2.5026406045138216","2.5015479613411764","5.304528862156256E-4","2.500806596482663"
"1","165","170","4.2","0.7000000000000001","67","0.8","""371207076""","2.90000241010452","2.900007890107492","2.9000046252974547","1.5849894563042336E-6","2.90000241010452"
"1","166","170","4.2","0.7000000000000001","67","0.8","""1995327347""","2.9000060149659532","2.9000196915640544","2.9000115434854843","3.95570292633602E-6","2.9000060149659532"
"1","167","170","4.2","0.7000000000000001","67","0.8","""-1188241281""","2.6122245394437034","2.7882703417581443","2.697620208158705","0.05172124176691459","2.6122245394437034"
"1","168","170","4.2","0.7000000000000001","67","0.8","""-119433628""","2.6227682836677246","2.6745379305736954","2.6436952350778133","0.014973412413198968","2.6227682836677246"
"1","169","170","4.2","0.7000000000000001","67","0.8","""1709816435""","2.800245385132662","2.8008033324008093","2.800470925310501","1.6137592296190553E-4","2.800245385132662"
"1","170","170","4.2","0.7000000000000001","67","0.8","""-282686985""","2.7027538411494163","2.7090154191417106","2.705284971767967","0.0018110455689660193","2.7027538411494163"
"1","171","180","0.4","0.2","13","0.9","""813092819""","2.301559477296319","2.302793429851228","2.3021178768268333","3.645225816903378E-4","2.301559477296319"
"1","172","180","0.4","0.2","13","0.9","""1455472747""","2.3005942304297857","2.301064421409036","2.3008070055652814","1.3889936769536068E-4","2.3005942304297857"
"1","173","180","0.4","0.2","13","0.9","""-2090162909""","2.706656874154646","2.7119241947432595","2.709040490390177","0.001556021981486862","2.706656874154646"
"1","174","180","0.4","0.2","13","0.9","""-582547110""","2.3003990204122857","2.3007147494443263","2.300541897010386","9.326968157430629E-5","2.3003990204122857"
"1","175","180","0.4","0.2","13","0.9","""-1487055047""","2.800415762026603","2.8007447380342274","2.8005646332676246","9.718297768850926E-5","2.800415762026603"
"1","176","180","0.4","0.2","13","0.9","""1861164616""","2.5000166023666655","2.500029739161157","2.5000225471494226","3.8807474602269E-6","2.5000166023666655"
"1","177","180","0.4","0.2","13","0.9","""1117423697""","2.4134412168902664","2.4240767189018477","2.4182540918313964","0.0031418393157875333","2.4134412168902664"
"1","178","180","0.4","0.2","13","0.9","""1486996151""","2.8000009853162595","2.8000017649579316","2.800001338126864","2.3031436105689218E-7","2.8000009853162595"
"1","179","180","0.4","0.2","13","0.9","""592257359""","2.4000033253310757","2.4000059565336667","2.4000045160270123","7.772849592957067E-7","2.4000033253310757"
"1","180","180","0.4","0.2","13","0.9","""-924411931""","2.8000046442250017","2.8000083190160883","2.800006307175178","1.0855719931968955E-6","2.8000046442250017"
"1","181","190","3.2","0.8500000000000001","4","0.8","""-876647431""","0.47487405671841465","0.492325053839636","0.48527080119084015","0.0050473780010932045","0.492325053839636"
"1","182","190","3.2","0.8500000000000001","4","0.8","""-948629666""","0.44625764813826585","0.48358391354917174","0.4684954401046266","0.010795931578539615","0.48358391354917174"
"1","183","190","3.2","0.8500000000000001","4","0.8","""1899393221""","0.11191275108877186","0.1389995059157343","0.12286208599828735","0.007834342615779095","0.11191275108877186"
"1","184","190","3.2","0.8500000000000001","4","0.8","""1491944584""","0.514997956092758","0.5490997312884627","0.5287829871905092","0.009863307450308074","0.514997956092758"
"1","185","190","3.2","0.8500000000000001","4","0.8","""626338942""","0.1782094101143752","0.22299909813915164","0.191966641139961","0.012054939606343365","0.22299909813915164"
"1","186","190","3.2","0.8500000000000001","4","0.8","""-1128022614""","1.2590875675183817","1.2875029282258161","1.2760165282141458","0.00821861728196009","1.2875029282258161"
"1","187","190","3.2","0.8500000000000001","4","0.8","""-1921771567""","0.7530628144765412","0.7856626130301425","0.7724847290559863","0.00942888849941262","0.7856626130301425"
"1","188","190","3.2","0.8500000000000001","4","0.8","""362248318""","0.5835154387950787","0.5949646419915204","0.5903365069105273","0.0033114701665675475","0.5949646419915204"
"1","189","190","3.2","0.8500000000000001","4","0.8","""1503161947""","0.29477011577266055","0.3678565820653539","0.3383126886789384","0.021138907970755606","0.3678565820653539"
"1","190","190","3.2","0.8500000000000001","4","0.8","""-1414226406""","1.3846699438022299","1.4647713933735105","1.4323918187918874","0.02316786207764325","1.4647713933735105"
"1","191","200","1","0.4","94","0.2","""1820290982""","2.8219267944835664","2.9003742555041487","2.8846903400762702","0.025897324645119013","2.8219267944835664"
"1","192","200","1","0.4","94","0.2","""-1576253219""","3.0000000000000018","3.0000000000000018","3.0000000000000004","0","3.0000000000000018"
"1","193","200","1","0.4","94","0.2","""-464844327""","3.0000000000000018","3.0000000000000018","3.0000000000000004","0","3.0000000000000018"
"1","194","200","1","0.4","94","0.2","""1045319598""","2.9000001993260494","2.900024318743167","2.9000050357850102","6.062725867692223E-6","2.9000001993260494"
"1","195","200","1","0.4","94","0.2","""-533747590""","3.0000000000000018","3.0000000000000018","3.0000000000000004","0","3.0000000000000018"
"1","196","200","1","0.4","94","0.2","""1793744037""","2.9000000004164335","2.9000000508101316","2.9000000105214414","1.2667105398668756E-8","2.9000000004164335"
"1","197","200","1","0.4","94","0.2","""473144466""","3.0000000000000018","3.0000000000000018","3.0000000000000004","0","3.0000000000000018"
"1","198","200","1","0.4","94","0.2","""-209835788""","3.0000000000000018","3.0000000000000018","3.0000000000000004","0","3.0000000000000018"
"1","199","200","1","0.4","94","0.2","""1062985215""","2.8001076592779004","2.813134950632845","2.8027199098012145","0.003274577319686902","2.8001076592779004"
"1","200","200","1","0.4","94","0.2","""1748695874""","2.8803144331876283","3.0000000000000018","2.923275305040526","0.028787155397270246","2.8803144331876283"
"1","201","210","4.2","0.25","51","0.6000000000000001","""1375097154""","1.1500488273854756","1.2115890446416895","1.1958329311841664","0.017294390626813722","1.1500488273854756"
"1","202","210","4.2","0.25","51","0.6000000000000001","""854806916""","1.383513358100032","1.673667811138552","1.5456023374977075","0.09667348394882001","1.383513358100032"
"1","203","210","4.2","0.25","51","0.6000000000000001","""-594203151""","0.7197002869317526","0.9154250673658471","0.7819756415494924","0.05449779923939972","0.7197002869317526"
"1","204","210","4.2","0.25","51","0.6000000000000001","""848944447""","0.9706514669628099","1.4681481184260132","1.1699594837375829","0.15616988364750892","0.9706514669628099"
"1","205","210","4.2","0.25","51","0.6000000000000001","""-204809769""","0.8766582608874156","1.2354825644812362","1.0533853080346505","0.11762066300572573","0.8766582608874156"
"1","206","210","4.2","0.25","51","0.6000000000000001","""-241142730""","1.40763867865609","1.5219106168479222","1.473367499991016","0.03607086532016906","1.40763867865609"
"1","207","210","4.2","0.25","51","0.6000000000000001","""-562074825""","0.48649909480167075","0.6944349764294095","0.5999166830860947","0.06002453949320737","0.48649909480167075"
"1","208","210","4.2","0.25","51","0.6000000000000001","""739295665""","1.1230366565132037","1.5403433997835734","1.2998063221069494","0.12084875676528896","1.1230366565132037"
"1","209","210","4.2","0.25","51","0.6000000000000001","""1951810792""","1.7186771362317437","1.9011757730558845","1.777692639408573","0.05160585236074477","1.7186771362317437"
"1","210","210","4.2","0.25","51","0.6000000000000001","""449328966""","1.7645194918128162","1.9664191060355822","1.8621526398079373","0.048296961108377175","1.7645194918128162"
"1","211","220","4","0.55","62","0.5","""-738608533""","2.352900636990249","2.5029408329509764","2.4597221412476937","0.05257018992580214","2.352900636990249"
"1","212","220","4","0.55","62","0.5","""-1815556066""","1.6151640494102892","1.8924862748816338","1.696145105674036","0.07786553348209085","1.6151640494102892"
"1","213","220","4","0.55","62","0.5","""1234278825""","2.4605254944020665","2.5004973894491513","2.49651409698701","0.009423537189415711","2.4605254944020665"
"1","214","220","4","0.55","62","0.5","""1912401503""","2.1419019815730866","2.2121314034579864","2.1938623550838408","0.019831843443679477","2.1419019815730866"
"1","215","220","4","0.55","62","0.5","""-1126237591""","0.9847458065306753","1.324989132249252","1.1649133056133805","0.102154252181964","0.9847458065306753"
"1","216","220","4","0.55","62","0.5","""-2000261866""","1.6358301328191516","1.8042126040332356","1.729679188141232","0.05613651107470905","1.6358301328191516"
"1","217","220","4","0.55","62","0.5","""209115897""","0.15363048359551001","0.8167729084926023","0.39688251830543925","0.20284949567677968","0.15363048359551001"
"1","218","220","4","0.55","62","0.5","""-951659353""","1.9522306325911867","2.255446886859856","2.0815179132423047","0.08584078376458418","1.9522306325911867"
"1","219","220","4","0.55","62","0.5","""-685648255""","1.3701132054031948","1.5045153186196245","1.4732786773480333","0.036528898055842245","1.3701132054031948"
"1","220","220","4","0.55","62","0.5","""-1548753803""","2.3913223352944986","2.506252171425075","2.4333923275865215","0.02792363210532269","2.3913223352944986"
"1","221","230","1.6","0.55","51","0.8","""1949214211""","3.0000000000000018","3.0000000000000018","3.0000000000000004","0","3.0000000000000018"
"1","222","230","1.6","0.55","51","0.8","""1110235941""","2.8980100000724267","2.90000000023719","2.8999748740886093","2.0346518267236536E-4","2.8980100000724267"
"1","223","230","1.6","0.55","51","0.8","""-1670374489""","2.700537469870989","2.701759548172795","2.7010314731097522","3.534635352520655E-4","2.700537469870989"
"1","224","230","1.6","0.55","51","0.8","""1223302031""","2.7000295448477747","2.7000967227851085","2.7000567003242844","1.9429975300653098E-5","2.7000295448477747"
"1","225","230","1.6","0.55","51","0.8","""482299361""","2.900000011831853","2.900000038734726","2.900000022706856","7.781158468615306E-9","2.900000011831853"
"1","226","230","1.6","0.55","51","0.8","""911410524""","2.5926978217642116","2.616191105989781","2.608756523061482","0.0047754873954263454","2.5926978217642116"
"1","227","230","1.6","0.55","51","0.8","""2067903476""","2.7000464887768185","2.7001521931677193","2.7000892178813127","3.057303909537064E-5","2.7000464887768185"
"1","228","230","1.6","0.55","51","0.8","""-1681758509""","2.300043950046298","2.3001438819697615","2.3000843457343434","2.8903459704536276E-5","2.300043950046298"
"1","229","230","1.6","0.55","51","0.8","""-1154378643""","2.1518457928950205","2.201087154493486","2.1855124533844137","0.017306091852428915","2.1518457928950205"
"1","230","230","1.6","0.55","51","0.8","""-836660167""","2.8000004281885005","2.800001401786975","2.800000821748225","2.815953435230536E-7","2.8000004281885005"
"1","231","240","3.6","0.7000000000000001","38","0.1","""-1451860608""","3.1379171122749483","4.3352522253827885","3.829447668360354","0.3808908570082227","4.3352522253827885"
"1","232","240","3.6","0.7000000000000001","38","0.1","""-561635375""","4.095967823230332","5.09784229435137","4.536500731819014","0.2495818764223038","5.09784229435137"
"1","233","240","3.6","0.7000000000000001","38","0.1","""-1818456844""","1.8801390121988106","4.20310622964168","3.1677896008987645","0.6824786384129575","4.20310622964168"
"1","234","240","3.6","0.7000000000000001","38","0.1","""1620761353""","6.217612481620449E-4","0.7733970557273615","0.3261776673722071","0.22230448640157258","0.7733970557273615"
"1","235","240","3.6","0.7000000000000001","38","0.1","""285298433""","2.5362173776245385","3.744719063532024","3.307767686060754","0.3702022215929728","3.744719063532024"
"1","236","240","3.6","0.7000000000000001","38","0.1","""-766890900""","1.7394117746350375","3.2030740271490465","2.620808979214342","0.37708033462546237","3.2030740271490465"
"1","237","240","3.6","0.7000000000000001","38","0.1","""1473302889""","1.0086932956883459","1.7685739687353923","1.4703342716000565","0.21642138315736292","1.7685739687353923"
"1","238","240","3.6","0.7000000000000001","38","0.1","""-401517844""","0.5268604690250864","2.2949603939213112","1.0360832738968322","0.4397650427570197","2.2949603939213112"
"1","239","240","3.6","0.7000000000000001","38","0.1","""692861556""","0.9635077673812216","2.112675535219129","1.5092516643545384","0.3684384905181786","2.112675535219129"
"1","240","240","3.6","0.7000000000000001","38","0.1","""287724314""","4.233545095964075E-4","1.4166355279143126","0.512753938646575","0.43807550671507595","1.4166355279143126"
"1","241","250","0.6000000000000001","0.75","6","0.6000000000000001","""-1206654857""","0.20832102718280865","0.5100315362273484","0.41288440138757915","0.07239861056340315","0.20832102718280865"
"1","242","250","0.6000000000000001","0.75","6","0.6000000000000001","""-718503046""","0.3641660082108711","0.4972970149164819","0.43086722459731935","0.03292693640436183","0.3641660082108711"
"1","243","250","0.6000000000000001","0.75","6","0.6000000000000001","""1474614244""","0.9106544396309566","1.1309565212774118","0.9876186719844342","0.05874548378799878","0.9106544396309566"
"1","244","250","0.6000000000000001","0.75","6","0.6000000000000001","""1020435359""","0.8958570199712739","1.16707140792637","1.0565577230773673","0.08738566347883875","0.8958570199712739"
"1","245","250","0.6000000000000001","0.75","6","0.6000000000000001","""-1051247391""","0.8650032090762512","0.9081143958906388","0.8994816815502953","0.009878279808254838","0.8650032090762512"
"1","246","250","0.6000000000000001","0.75","6","0.6000000000000001","""47762331""","0.07293782206237687","0.2284704430209299","0.19341506241810782","0.039676056079073825","0.07293782206237687"
"1","247","250","0.6000000000000001","0.75","6","0.6000000000000001","""1027533067""","0.05864904607000554","0.2144425420440932","0.1399079441150295","0.04423097727545013","0.05864904607000554"
"1","248","250","0.6000000000000001","0.75","6","0.6000000000000001","""1022631423""","0.912534673714033","1.09826822286737","1.022116692841189","0.0468922864608686","0.912534673714033"
"1","249","250","0.6000000000000001","0.75","6","0.6000000000000001","""-1398132056""","1.0185982950441108","1.2111718550307735","1.1781420681745496","0.05212929970338335","1.0185982950441108"
"1","250","250","0.6000000000000001","0.75","6","0.6000000000000001","""1556889201""","0.432125586739863","0.5121011867163094","0.4984505672987139","0.016887566775349763","0.432125586739863"
"1","251","260","1.4000000000000001","0.9","29","0.4","""1672069622""","1.388037805797742","1.7138074436822066","1.5968384445522301","0.10171349653911735","1.388037805797742"
"1","252","260","1.4000000000000001","0.9","29","0.4","""628787006""","1.4200629832783616","1.7273797976312153","1.546662240720282","0.08528062361639975","1.4200629832783616"
"1","253","260","1.4000000000000001","0.9","29","0.4","""-448672239""","1.39277035408786","1.8411373220015967","1.5844831953913117","0.14234544366828822","1.39277035408786"
"1","254","260","1.4000000000000001","0.9","29","0.4","""-1746398371""","1.0249655613723387","1.405748693880824","1.1899812780284447","0.12782756594735808","1.0249655613723387"
"1","255","260","1.4000000000000001","0.9","29","0.4","""822265137""","1.5953400152687784","1.8513552344266397","1.7353673034291202","0.07893273125924352","1.5953400152687784"
"1","256","260","1.4000000000000001","0.9","29","0.4","""-263290049""","1.2746535358098914","1.427663939148804","1.391297197408707","0.036612450755436114","1.2746535358098914"
"1","257","260","1.4000000000000001","0.9","29","0.4","""-467178717""","1.7096187861049295","1.8552612185505541","1.770679281422496","0.048941932004690505","1.7096187861049295"
"1","258","260","1.4000000000000001","0.9","29","0.4","""-566927827""","1.2799117383644525","1.7434174063018553","1.5393606644348479","0.14951315243627106","1.2799117383644525"
"1","259","260","1.4000000000000001","0.9","29","0.4","""2114802271""","1.6001531173357098","1.6055927408732593","1.6015156419807333","0.0014434958770630198","1.6001531173357098"
"1","260","260","1.4000000000000001","0.9","29","0.4","""1557351629""","1.1846482145985657","1.4014558852483372","1.3441933573247828","0.07186422120606842","1.1846482145985657"
"1","261","270","4.800000000000001","0.55","51","0.6000000000000001","""2084106279""","0.3442756763064825","0.6958025580867293","0.4736274638256284","0.10414525993376463","0.3442756763064825"
"1","262","270","4.800000000000001","0.55","51","0.6000000000000001","""-1358659913""","0.8741573179691073","1.386426409369859","1.0711341692805558","0.1508651726399139","0.8741573179691073"
"1","263","270","4.800000000000001","0.55","51","0.6000000000000001","""1005456105""","0.8121749154031814","0.9331342015458333","0.8506615210447087","0.03368002190485466","0.8121749154031814"
"1","264","270","4.800000000000001","0.55","51","0.6000000000000001","""-1751805435""","1.0101813949526797","1.1113348095467632","1.0423662044115087","0.02816525566513104","1.0101813949526797"
"1","265","270","4.800000000000001","0.55","51","0.6000000000000001","""-1648973827""","0.7032372696427469","0.7353999428178728","0.7134707304901347","0.008955406166826515","0.7032372696427469"
"1","266","270","4.800000000000001","0.55","51","0.6000000000000001","""-694549638""","1.3555629434062784","1.637286812839637","1.4946776145888727","0.09768790694439944","1.3555629434062784"
"1","267","270","4.800000000000001","0.55","51","0.6000000000000001","""-991677040""","1.3072311601243616","1.3790736278270188","1.3300898658174987","0.02000388695309194","1.3072311601243616"
"1","268","270","4.800000000000001","0.55","51","0.6000000000000001","""2035334879""","1.7000304104216362","1.7003325417113082","1.7001265420058185","8.412573171244897E-5","1.7000304104216362"
"1","269","270","4.800000000000001","0.55","51","0.6000000000000001","""1177630718""","0.4793486713221462","0.8739102153919749","0.6616548245953967","0.12459187519851396","0.4793486713221462"
"1","270","270","4.800000000000001","0.55","51","0.6000000000000001","""430587129""","1.1492613160811835","1.38744123044901","1.2521642374597366","0.06744388810261327","1.1492613160811835"
"1","271","280","5","0.65","32","0.4","""-1905706119""","3.4316432665160335","4.468488588507665","3.8960555888282666","0.2859119792074097","4.468488588507665"
"1","272","280","5","0.65","32","0.4","""-1133050449""","3.39287692532449","3.538363520133263","3.474344579496412","0.03199402566841412","3.538363520133263"
"1","273","280","5","0.65","32","0.4","""1234173697""","2.913216002307852","4.103208363759162","3.663520813979437","0.3367410162689166","4.103208363759162"
"1","274","280","5","0.65","32","0.4","""-734337467""","1.2762456108404656","2.098601978906352","1.7469720478338016","0.23731744691163334","2.098601978906352"
"1","275","280","5","0.65","32","0.4","""-1530340129""","4.904461025355175","6.478364484265725","5.759019550398825","0.4351517401584287","6.478364484265725"
"1","276","280","5","0.65","32","0.4","""-876093491""","5.004810523422506","5.135835329008003","5.080594302981818","0.02183826860691644","5.135835329008003"
"1","277","280","5","0.65","32","0.4","""734635089""","4.608202625747996","5.325473431541209","4.972976024658035","0.17518402868894126","5.325473431541209"
"1","278","280","5","0.65","32","0.4","""-1950762496""","2.565505054925687","3.816666001309901","3.261282928587382","0.36876578576226865","3.816666001309901"
"1","279","280","5","0.65","32","0.4","""81998526""","3.469212934358442","5.159561481698965","4.5440799630854265","0.508560667246076","5.159561481698965"
"1","280","280","5","0.65","32","0.4","""-2139843679""","4.765451791848616","5.474078768336195","5.089446744065658","0.22109679964916765","5.474078768336195"
"1","281","290","1.8","0.4","4","0.7000000000000001","""-178477408""","5.286044749681061","5.406191670614756","5.303863126129798","0.027690545863859647","5.406191670614756"
"1","282","290","1.8","0.4","4","0.7000000000000001","""-1720405368""","4.809673637769222","5.166952853621115","4.949938722170028","0.08908140725396595","5.166952853621115"
"1","283","290","1.8","0.4","4","0.7000000000000001","""-1645259223""","6.259688370184957","6.697974910893638","6.4678970405230976","0.12490514623101691","6.54690829126994"
"1","284","290","1.8","0.4","4","0.7000000000000001","""1977840634""","5.866978931025418","5.9665950869849596","5.9076217036462415","0.030950846366071115","5.949446704503028"
"1","285","290","1.8","0.4","4","0.7000000000000001","""1368285007""","5.3014751463402305","5.4384665551461175","5.371797073175673","0.04024689742912268","5.4384665551461175"
"1","286","290","1.8","0.4","4","0.7000000000000001","""53690018""","5.963578038376674","6.288578843248022","6.136824283088974","0.11669531432549697","6.0016801783016405"
"1","287","290","1.8","0.4","4","0.7000000000000001","""266876313""","5.2774143779644795","5.589585080549568","5.359064328614763","0.06262187516832592","5.589585080549568"
"1","288","290","1.8","0.4","4","0.7000000000000001","""-1439479093""","5.905275738302048","6.1941533649473755","6.031624321613996","0.08354444179747386","6.044995787129508"
"1","289","290","1.8","0.4","4","0.7000000000000001","""1329261623""","6.259470467633314","6.646829244490256","6.4235573397104835","0.12722083016073718","6.274405663038742"
"1","290","290","1.8","0.4","4","0.7000000000000001","""2140877716""","5.961387101325226","6.545859922667923","6.20247850828058","0.19223153227726522","5.983255952369337"
"1","291","300","0","0.55","92","0.6000000000000001","""837673643""","3.0000000000000018","3.0000000000000018","3.0000000000000004","0","3.0000000000000018"
"1","292","300","0","0.55","92","0.6000000000000001","""648159623""","3.0000000000000018","3.0000000000000018","3.0000000000000004","0","3.0000000000000018"
"1","293","300","0","0.55","92","0.6000000000000001","""-1489971603""","3.0000000000000018","3.0000000000000018","3.0000000000000004","0","3.0000000000000018"
"1","294","300","0","0.55","92","0.6000000000000001","""-618610819""","3.0000000000000018","3.0000000000000018","3.0000000000000004","0","3.0000000000000018"
"1","295","300","0","0.55","92","0.6000000000000001","""-1613390598""","3.0000000000000018","3.0000000000000018","3.0000000000000004","0","3.0000000000000018"
"1","296","300","0","0.55","92","0.6000000000000001","""-943308463""","3.0000000000000018","3.0000000000000018","3.0000000000000004","0","3.0000000000000018"
"1","297","300","0","0.55","92","0.6000000000000001","""-1542140285""","3.0000000000000018","3.0000000000000018","3.0000000000000004","0","3.0000000000000018"
"1","298","300","0","0.55","92","0.6000000000000001","""1754509681""","3.0000000000000018","3.0000000000000018","3.0000000000000004","0","3.0000000000000018"
"1","299","300","0","0.55","92","0.6000000000000001","""-1926951326""","3.0000000000000018","3.0000000000000018","3.0000000000000004","0","3.0000000000000018"
"1","300","300","0","0.55","92","0.6000000000000001","""634808654""","3.0000000000000018","3.0000000000000018","3.0000000000000004","0","3.0000000000000018"
